ma_window,version,activity_bucket,return_col,n_obs,mean_daily,mean_ann,vol_daily,vol_ann,sharpe,t_stat,min_daily,max_daily,max_drawdown
60,long_flat,High,gross_map_vs_passive,1966,-2.7013880122525583e-05,-0.006807497790876447,0.01094819612043007,0.17379722543652076,-0.03916919717088854,-0.10940474456836578,-0.07365649970249777,0.10200069816690704,-0.31719494737634235
60,long_flat,High,net_map_vs_passive,1966,-2.5455644078022987e-05,-0.0064148223076617925,0.010947846082606492,0.17379166875833682,-0.036910988619263556,-0.10309726962332785,-0.07365649970249777,0.10200069816690704,-0.3221668294058879
60,long_flat,High,net_map_vs_zero,1966,0.00015995544032342722,0.04030877096150366,0.014632594205494644,0.23228523182078153,0.1735313547294461,0.4846960088548287,-0.1197636287747591,0.10394829178267337,-0.6295602857308029
60,long_short,Low,gross_strategy_return,1979,0.00023057619992548545,0.05810520238122233,0.0163000257022525,0.25875488623272647,0.2245569280920245,0.6292874712632972,-0.09046452541496064,0.08229154342220141,-0.5641347210968957
60,long_short,Low,net_strategy_return,1979,0.0002479954111673343,0.06249484361416825,0.01629977418825753,0.25875089357183484,0.24152513157145228,0.6768383437755643,-0.09046452541496064,0.08254154342220141,-0.5614492888345097
60,long_short,Low,passive_return,1979,-1.855153916326675e-05,-0.004674987869143221,0.01605947894351754,0.25493632481895434,-0.01833786484708765,-0.051389145265038697,-0.09455454391431833,0.11445135854247973,-0.704282939523057
60,long_short,Low,gross_map_vs_passive,1979,0.0002491277390887523,0.06278019025036558,0.022586630223179742,0.3585516391530535,0.1750938592796862,0.49067456023753264,-0.2039889570236333,0.17684608733651974,-0.8073706203067007
60,long_short,Low,net_map_vs_passive,1979,0.000266546950330601,0.06716983148331145,0.022584092438091428,0.35851135306370585,0.18735761339021156,0.5250419114387601,-0.2034889570236333,0.17709608733651974,-0.8049822522630972
60,long_short,Low,net_map_vs_zero,1979,0.0002479954111673343,0.06249484361416825,0.01629977418825753,0.25875089357183484,0.24152513157145228,0.6768383437755643,-0.09046452541496064,0.08254154342220141,-0.5614492888345097
60,long_short,Mid,gross_strategy_return,2058,-0.00011315639651424144,-0.028515411921588844,0.018133258187928977,0.2878565497475149,-0.09906118845167955,-0.28309092585701723,-0.11767974668776934,0.1358389957709092,-0.7623793843889254
60,long_short,Mid,net_strategy_return,2058,-9.976093628933516e-05,-0.02513975594491246,0.01814087260958742,0.28797742494402984,-0.08729766213375414,-0.24947384929317926,-0.11767974668776934,0.1358389957709092,-0.7610391122635358
60,long_short,Mid,passive_return,2058,9.191017392821926e-05,0.02316136382991125,0.017675666879898747,0.28059251292859844,0.08254448270259106,0.235890507653897,-0.10723202902857495,0.1204464867919457,-0.6593551736593728
